pg	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R1	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R2	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampled09
A0A0B4J1V0	131617258.988250	58875232.669417	45043764.059969	40162515.650104	39264885.723698	37710602.422858	33609758.724657	133173665.705251	80668456.503168	42081682.755815	36844822.328700	37677263.383172	40055136.425834	158942445.154271	168138122.610604	68298333.916705	44783269.282068	93279452.721615	31616312.817623	111116026.405191	41900702.714961	89216719.436979	37873083.759891	123986436.057728	76751395.178988	18602618.445067	51063446.210852	44344226.757743	196763817.969447	46558712.406918	38720411.423353	73100169.622980	9458762.229001	68001008.142652	140699792.132080	20436427.044819	58947977.681555	51183213.493362	142050005.135201	55868698.220545	52052191.534179	108866511.213285	119532119.267090	41493101.638711	38836892.735198	76771489.061400	98245951.782988	19482785.590673	0.000000	296110786.086205	54162408.663324	288471874.947725	34229081.457584	44595386.990218	44630658.037273	30779035.886167	63573030.784196	26748715.860913	73977701.819155	0.000000	48069164.330617
A0A0B4J1V2	82970701.495547	120013290.637107	85025835.937840	24472956.674003	128994425.028665	157592157.279447	77479194.433520	100607020.874236	116844314.773289	55612592.177068	93709936.762730	92479787.711246	107840366.755718	135271048.976042	241090091.123161	286474169.130781	348257587.430628	182636095.672570	51817964.897943	219839245.690673	180660382.246725	239777921.296314	63355441.277648	825056989.224844	72627924.227345	105958760.211780	25267740.404345	31247542.480810	640952252.670477	501710054.648358	150572370.156195	149082009.479404	92425273.567770	25889807.546230	128882428.837508	131083911.745585	348193134.306209	161812137.035899	180034497.457787	207776960.681685	211485937.580398	111885025.976298	365245631.896600	107485943.996545	140053703.413528	120611042.548511	318714188.066979	48856307.289958	0.000000	503873073.999681	175956060.947802	595320539.928983	192331495.372003	51660637.773562	130937379.755307	166507506.568671	78834215.620770	132779106.817187	198270725.339905	0.000000	170280018.142171
A0A0B4J1X5;A0A075B7E8	730065696.307449	1356668918.149648	1651585487.844272	905022261.772893	1336198346.564408	1197985187.365373	1573142950.210884	1870110276.068331	990404102.606581	1033269008.764237	463594510.138457	1145650094.079146	1713407501.144919	686811604.675482	2260737585.756488	2145718620.075778	2348889522.823479	1990558248.359774	404698407.082166	1359967794.641359	1097924208.246040	924681953.167916	663679808.734667	2376065653.380097	869586998.661560	817096059.212391	489676724.475128	638511540.165581	4712141713.250160	2310558962.651176	20818012.610885	1569997266.645018	1002846146.347297	501080461.633982	2558141924.417537	428645892.379171	4204013483.405893	1133345126.579593	5948879576.015635	2033664472.291480	1155207697.439023	888370048.982233	126966478.546384	495216454.768075	1898860798.247837	988875918.969294	1503188084.742391	15815931.097731	0.000000	23424579.657321	831684044.898047	5684478769.066476	906961479.297248	915754641.253452	1382601825.057552	1492346765.040969	804625526.302208	2072601261.358633	1265578909.509115	0.000000	38473941.063716
A0A0B4J1Y8	101779610.648549	112775902.499757	0.000000	227490611.452901	189982919.742210	119040005.837407	4231211.552574	32616274.514545	37642636.274630	134762645.387173	99919568.838794	5690778.013457	0.000000	48109251.561196	112634199.389474	206529705.800493	303119902.296582	121623003.448285	32812025.717419	93722553.711949	103320979.391497	61074646.897029	72460930.520346	276902166.673989	141613388.863979	7704536.642380	35500367.962950	0.000000	239464556.010832	272825007.685148	115345671.565826	136681847.620615	0.000000	31214091.105886	24214034.341855	32474628.296283	127414209.920070	0.000000	322254976.145632	392956025.448720	106505212.637713	193613444.647495	174929884.834534	139069680.432480	128074896.999947	200773154.053878	73026711.459003	33341848.721933	0.000000	352556077.928391	131101040.687714	533341232.958592	39848746.460939	65261187.728560	9683898.480314	34358320.691366	55843186.458953	529486959.599138	36305217.328114	0.000000	166837338.110501
A0A0B4J1Y9;A0A4W8ZXM2	33875193.625646	12386931.954279	25091489.411747	22684809.394031	30056541.048382	18627330.888054	0.000000	40067272.988979	103409891.256612	35399117.260741	20682061.292795	48421962.460243	29329859.363899	25162513.164720	70605119.833474	48122777.074535	49723726.026170	24266772.547414	25284196.586764	21631768.724810	87595084.905234	55533570.017499	19464587.235297	76143885.260260	11703656.322540	14666810.449443	48968531.777685	18991779.192751	79120774.846500	81446691.771095	0.000000	42962529.111436	19766207.944755	51169353.456774	83495200.677069	10640580.083718	55908017.844424	55282457.596147	36716406.624779	102770271.915364	67992031.813700	72179983.909653	86003477.452698	30411806.270671	28868979.633461	35334311.536644	36908257.821768	48825084.257957	0.000000	62121711.847010	18963427.742829	81011437.980914	71486999.445206	8318020.464463	0.000000	63315789.231602	13993034.614227	8628524.320129	18596794.214179	0.000000	41524115.506821
A0A0B4J2D9;P0DP09	218543556.278192	217261015.355186	229025118.011550	466671407.562268	194714932.758745	433386067.593306	0.000000	242536004.683701	110008568.153775	178754673.429557	19807235.333097	521596887.501363	290201454.900161	124818895.715539	856261679.452735	382240183.137804	155958855.209995	520838890.539361	40604822.319865	1051011141.859896	196356477.749293	662421528.710185	270148157.613991	350598289.668620	256891143.642174	268131365.122547	52519999.248962	122303934.309111	454577168.822994	1224331906.990788	202010162.939396	34408140.728152	85635002.508618	70772251.681859	2630412549.564144	95971271.909582	374967530.635904	116037011.179709	857716454.168187	287589758.924348	120105163.477173	264898572.121433	618292265.938607	215694651.943674	180896710.285522	112235821.717628	97553823.820615	79583460.974524	0.000000	599484250.182183	144203047.882129	544101214.809334	126468679.514024	117113384.314053	167103112.475678	291208021.971156	107206761.051637	477173352.005539	506903043.948225	0.000000	241927213.652190
A0A0C4DH24	49992487.725044	173355807.364125	26837466.315524	50346743.624245	29047169.133829	32856735.882560	36296672.924510	78862757.040812	58714678.086620	68635467.573551	13149838.310971	42731825.341623	53354293.491082	24915212.382748	92826666.312539	127241995.013867	53956608.483141	76106279.184075	29202961.903177	53926870.156093	49340205.309478	85365406.579127	105310725.811683	226481991.244557	34249202.018778	32763907.770607	24472432.389907	121244434.531161	87090160.792596	54054854.218868	41686068.762535	30671126.395730	37350994.817025	40081225.117086	558993930.291950	55963506.488386	58041443.734523	31669337.139766	262791689.752073	89398370.579682	7397129.854910	175340631.160673	204098434.020865	30238342.477633	121166236.271443	77610604.155909	71718390.432220	180199709.649615	0.000000	66912775.784752	66735641.148706	101151674.960079	14537646.680616	34566993.095459	58582631.231536	32065447.980921	67107767.724108	64193668.115690	70838432.502216	0.000000	78143828.756997
A0A0C4DH25	1702784330.100567	1486828233.235575	1657451589.794447	832857845.689470	1290561682.821711	1387321786.942281	625865295.242814	2082898901.844091	917959276.241363	1201839716.992887	765745985.036318	803184105.681702	2484801143.986334	1311724921.165006	1483874763.837735	4319760848.952582	1405194082.841588	3880982351.102392	974755875.903118	1894993098.118670	1138033861.652369	1061954823.767749	1318688798.531129	1958864293.050561	1348892253.284551	910481299.797399	1006365479.115731	802606657.013495	4265879092.469773	1846614790.706042	1312411842.791370	842533925.295987	676300664.554107	976626281.298667	2220795172.826535	339569138.025512	1363658247.496423	1044540978.675534	2438965258.900855	1519132452.036858	1563364620.239546	1659901049.401167	2820229241.438868	1157147089.771434	2660262595.999404	944493681.123546	2867359823.235909	2591329607.850108	0.000000	4315057513.844224	1809218592.631397	5003382171.694040	1378580413.678306	969560848.588747	1577176243.384077	1262495269.392611	1352116803.375979	1482194460.825350	2456397594.398677	0.000000	1375318208.305339
A0A0C4DH31	15964490.292524	14539127.042142	7060795.733243	2363776.319073	0.000000	19369128.051603	11045305.989578	3037344.911574	5268677.217357	9975919.753960	1727207.656973	11827353.033663	11487937.360317	13087591.483543	3228392.104290	5947084.363508	28172326.801602	6628131.821902	18146729.421497	15002153.489184	2689628.936107	18436067.841141	13621679.068645	6565616.210902	9323303.903083	16832507.207623	0.000000	0.000000	14518132.795688	14414644.471751	34655445.216882	5975109.172918	1102988.225041	2803040.757849	23402991.728264	1614759.549061	15428989.157815	6118083.982790	2785541.117188	14426865.325376	2231764.642387	3241573.443895	16038427.241878	14769284.654816	19209182.445792	2241712.419220	9685844.480821	0.000000	0.000000	22591381.279110	8841515.451110	11059494.320656	12020381.778264	5881163.851753	19265389.562803	4409392.988924	1075073.880302	0.000000	6241324.683909	0.000000	33871985.358704
A0A0C4DH33	6496009.934373	18566616.957897	3143549.855516	20036221.769540	4322252.565623	14616183.913608	1239918.988057	9550501.442768	80343697.459751	20793307.270920	3492997.579589	19987329.193931	4539209.600058	8099651.348017	7833149.230213	61397364.926240	7344510.894768	38369343.552125	3691629.237782	20575958.482793	9499199.514981	8336875.354177	5079054.725322	78204523.392199	7566537.483596	2350492.305043	6012855.289276	1877276.569506	49121466.034522	27222268.665345	4599291.368514	2361306.426242	4261680.477664	7311319.721769	25647383.586398	15194902.620924	19567007.980900	8505957.633291	18543925.388811	8977872.463793	2966655.726222	15079132.336004	32568928.527963	5816175.824299	12225257.209778	8531230.004285	22479930.172729	5488851.154944	0.000000	32386014.839520	7223149.864131	27689970.009497	7227094.898508	3084542.695710	4476242.081017	10758960.136299	16687953.038708	18763807.265443	13031930.299104	0.000000	14725284.709996
A0A0C4DH34	210639710.143238	727705883.371277	306823821.768511	133500148.346160	325703180.154500	485140346.805558	171098581.035989	367876316.637239	195308317.974130	212936804.390871	175576907.574165	161757458.538662	224479226.923681	187700663.803760	441379342.488561	575106941.837345	440091610.399432	665337720.773014	193290303.050360	451225607.340472	512138776.266358	313379107.878911	224060567.281604	299264809.777440	176046893.339603	94012765.049827	256085638.689182	241424157.636471	430034938.867978	358708373.339716	470962668.557127	228055696.312338	177123601.276523	247225891.164245	674009678.613234	73787918.198248	242229193.213215	150454640.426126	295451507.920706	383442048.052028	354302939.489934	300476362.089747	643645262.730972	392629142.000795	288492873.473970	250610178.940467	372546554.774017	335210078.755110	0.000000	407871885.021953	223679354.788257	727340384.585436	225684401.429334	150005373.438440	422239601.905941	1288012330.156585	224692117.634990	390898705.156333	394978250.817606	0.000000	257611333.592279
A0A0C4DH35	41485489.787610	18225585.043054	26337002.338760	11570837.767480	80776162.226998	111720738.585187	30160995.108096	87671560.347706	38076275.666991	54508238.996293	36515706.868117	45438415.080521	46079183.410123	48396495.423119	34393165.239860	110128726.670712	32093173.849329	94535639.052233	46474842.435865	89403658.530671	113851177.588779	29442490.486964	58710931.965959	54097731.274817	16124634.300794	34632806.198215	14707199.975492	30812471.601775	146621582.957997	99312133.715431	91218926.902157	50985547.538788	12119487.795369	18480328.210594	83208256.640563	0.000000	86857285.038436	30906838.984133	79508343.880400	127130636.129995	34356989.930136	34424463.028769	92386367.575803	30772453.781995	28494383.400708	19816945.746133	64129941.224236	188237734.227535	0.000000	129796834.686281	19149081.173712	260086631.520460	26055987.296735	19215728.621203	23551627.012930	32452126.018567	25791094.958268	92999958.959155	42829035.246671	0.000000	27171335.975316
A0A0C4DH36	58425087.204671	85317921.303325	143613084.748583	108214402.460755	244690709.538792	202324249.101449	170339670.608409	216686479.465396	92614858.469216	284484369.113754	74556471.706194	170673972.099389	190756112.182429	161731491.750055	222148810.871883	171474395.525049	137308168.640651	239385769.570772	156862741.730768	216044010.022576	146486031.306867	197532097.975604	110561330.617543	271409754.171397	100846314.569402	73117048.007186	65272068.491239	96544209.214369	402036656.357154	233019448.095240	551601307.138259	184901858.498282	129014879.728346	70093627.791705	314580654.389808	61291597.856537	223037843.771367	78916693.234589	272704598.056740	232170113.722046	215031560.526902	188133836.308694	473686231.476488	94490080.732576	218608610.344926	326980941.498190	197472042.165719	231707394.055073	0.000000	364085631.726382	115689924.114457	473085414.817703	132758031.167363	148839566.433275	243344143.278677	190504840.832875	96365170.942835	72391902.095354	120390067.889899	0.000000	271441332.484823
A0A0C4DH38	267737619.883635	402900414.789636	264345964.698254	99624287.681917	792428117.439644	998081886.397488	149301985.292582	36193669.607244	567283503.950932	344842572.558368	316703177.997919	325743612.521505	939891344.548416	340505675.471999	482662518.528988	1333249761.226621	362013247.552496	1007878394.710137	167697663.854339	1061385322.840016	1237196845.746075	397856498.991984	545340210.700673	2344304331.301639	260418221.073024	264460270.917738	266864743.006394	282162889.703009	1774099545.581501	919978827.320914	514829712.410924	473667646.793576	121010224.385372	269338075.626378	1102280231.616282	111860215.760862	651759457.092045	354810544.643517	540041683.476932	539848944.708547	349037149.480946	701362022.673297	1595628980.106579	499326704.840008	393287316.623614	350682865.845598	637844190.512473	547288887.411380	0.000000	1404611344.459459	676401938.806869	2106794960.842962	543478940.619467	371679175.267883	843188321.734423	773676449.152883	277119128.586909	458880289.814968	685334978.939699	0.000000	327577323.871063
A0A0C4DH38;A0A0J9YXX1	465195018.284696	455336396.970769	385311974.782905	94839902.546823	313535217.682904	738874565.680901	206530861.347688	498143021.341372	231050362.239324	301154719.322892	151251336.541561	290837986.592850	580999630.604259	594619734.923213	191499290.891740	946888037.208162	279422062.649934	451068562.608478	145198452.451608	633004367.505404	282084864.086357	292622950.044332	202807408.031521	1289823218.436030	313533559.621094	165212246.599808	147797194.143710	232403857.893638	948382679.111395	592932737.267015	693805868.275658	348152196.169889	110171617.911975	141764977.016596	447075913.183371	269382165.924319	361427814.025264	240816470.282457	390508563.762204	402381300.768290	81063679.325051	456418248.795089	580501331.860912	161566961.792146	282996299.351302	278451816.372472	840080335.850925	199768141.257583	0.000000	1053196690.051226	189237961.156444	1589512123.548539	169508265.237226	319186069.783334	428686609.823232	338905841.984250	143447261.976314	554644206.191564	510604570.322362	0.000000	243140944.587657
A0A0C4DH43;A0A0J9YVU5	1400375428.474280	315993223.195718	696037193.983245	155037436.964929	1450529507.770398	1159831626.319516	934080937.906360	744217298.991321	649097595.748833	13790285.358514	203439476.969283	394044838.871923	504302097.637701	422039462.110131	243988052.457835	728202862.166137	1279482854.478438	610400077.406007	197045603.349514	1057941083.225580	457916994.518546	22748548.619328	562821823.878438	1506537544.284871	941180186.869164	334304746.005707	235606641.235778	172488203.470024	3139075304.562315	1414704009.271607	1842899750.029625	354619443.415393	653921095.233389	229973270.679542	831004292.650043	388050928.065650	1015321712.428987	1211202576.098788	21001334.430230	1948944182.901601	336457882.649519	728511003.369054	1067990442.273502	36963305.890994	547310955.782364	36453831.228749	945247888.435426	1715861472.310402	0.000000	5338264922.489550	67772989.738095	17454984.933292	398921220.575500	354546313.023423	1430521359.899997	1264900674.111888	245837547.458366	5368380.327837	236020662.312677	0.000000	1032935111.154684
A0A0C4DH67	28956637.918495	20723506.640137	9606215.036854	7387883.087785	29308897.810291	9582520.481902	19403879.478329	73052576.202787	10089576.260842	0.000000	6495706.144249	10814800.941194	11611096.432535	40809268.509691	18548305.182791	16291174.726642	65828850.317655	91575282.877334	19743100.300439	0.000000	35012855.717130	17664662.070836	3838891.211183	31500173.775478	9045827.004781	4174485.545601	5334547.161894	5502842.579046	36282897.917117	0.000000	9865900.722009	184097831.338201	14922846.959153	5343716.441786	4741297.136348	14510397.145544	19595293.574289	2759523.174109	51093860.066360	40167686.503410	8803629.024881	18019516.524686	77841596.028185	7305026.187343	18295140.311537	15329540.505066	32870938.627771	11604021.906298	0.000000	67500608.041286	3637838.680508	42915934.935278	3960697.730504	5555613.392174	30107894.382818	4985526.255140	10303232.693866	0.000000	2389578.924738	0.000000	106315411.453693
A0A0D9SF30	19440668.368055	17262158.808079	17071064.508140	18970497.811475	9657414.620474	13725998.208043	13127875.140458	9758757.292815	12322461.696462	10662096.422977	13851600.688867	16250877.694424	14867996.939086	16127978.748924	13963243.718490	11777010.283931	14737385.981021	10723548.468514	17124977.000162	19865628.172755	17277981.590296	17425256.228673	15697985.553528	5239091.337131	10734924.707134	21269120.246118	19011624.003385	17849882.731820	10915318.305897	11295072.228690	13558248.532750	10141380.966195	21138878.214147	21126557.114457	13791245.281554	28429168.172411	13746919.221739	21858621.523154	7448696.447212	13289087.686635	19000316.724805	17541149.783199	10723888.729530	21775551.513605	16474229.745795	14750055.962397	11456368.555349	10216256.180775	0.000000	0.000000	15145331.150921	12865574.121953	16925530.277708	18624177.677621	11549316.910355	11330413.879778	12673793.003556	16258227.175194	16470897.721423	0.000000	16605452.219962
